tree_id,species,dbh,top_height,crown_radius,stem_x,stem_y,crown_ratio
4743,TSHE,85.0,48.1,7.2,581262.6,5074588.8,0.765072765072765
4744,TSHE,34.3,28.6,4.0,581265.5,5074583.2,0.811188811188811
4745,TSHE,35.5,29.3,4.0,581268.2,5074581.9,0.812286689419795
4747,TSHE,48.9,36.1,4.7,581266.8,5074579.7,0.814404432132964
4749,TSHE,13.1,13.7,3.1,581254.3,5074588.8,0.708029197080292
4750,TSHE,34.1,28.5,4.0,581251.9,5074586.2,0.810526315789474
4751,TSHE,72.8,44.8,6.2,581249.5,5074586.2,0.790178571428571
4752,TSHE,31.6,27.0,3.8,581253.0,5074571.5,0.807407407407407
4753,PSME,136.5,54.9,5.7,581250.2,5074571.7,0.517304189435337
4754,TSHE,41.3,32.4,4.3,581252.1,5074573.3,0.814814814814815
4755,TSHE,49.7,36.4,4.8,581250.5,5074576.3,0.813186813186813
4757,TSHE,7.4,8.7,2.9,581246.6,5074580.3,0.574712643678161
4758,TSHE,19.3,18.6,3.3,581238.2,5074572.6,0.768817204301075
4759,TSHE,28.6,25.1,3.7,581238.0,5074572.3,0.800796812749004
4760,TSHE,15.6,15.8,3.2,581236.2,5074572.3,0.740506329113924
4761,TSHE,30.2,26.1,3.8,581236.4,5074575.3,0.804597701149425
4762,TSHE,52.2,37.5,4.9,581234.3,5074577.7,0.813333333333333
4763,TSHE,88.7,49.0,7.5,581236.6,5074581.3,0.755102040816326
4764,TSHE,12.0,12.8,3.0,581237.7,5074585.4,0.6953125
4765,TSHE,14.1,14.5,3.1,581238.0,5074585.7,0.724137931034483
4766,TSHE,58.0,39.8,5.2,581237.3,5074585.8,0.809045226130653
4767,TSHE,54.5,38.5,5.0,581237.5,5074589.5,0.81038961038961
4768,TSHE,57.0,39.5,5.2,581235.8,5074588.3,0.807594936708861
4769,TSHE,17.1,16.9,3.2,581241.5,5074590.9,0.751479289940828
4770,TSHE,28.2,24.8,3.7,581244.5,5074587.6,0.80241935483871
4771,TSHE,57.7,39.7,5.2,581244.9,5074586.0,0.808564231738035
4772,TSHE,31.4,26.9,3.8,581247.6,5074590.0,0.806691449814126
4773,TSHE,43.8,33.7,4.4,581245.1,5074593.0,0.816023738872404
4774,TSHE,9.6,10.7,3.0,581245.3,5074593.3,0.644859813084112
4775,TSHE,41.3,32.4,4.3,581247.6,5074594.7,0.814814814814815
4778,TSHE,44.7,34.1,4.5,581248.4,5074585.8,0.81524926686217
4779,TABR,21.1,10.8,3.6,581233.5,5074590.8,0.675925925925926
4780,TSHE,9.6,10.7,3.0,581234.4,5074587.8,0.644859813084112
4782,TSHE,23.8,21.9,3.5,581232.7,5074579.3,0.789954337899544
4783,TSHE,61.2,41.0,5.4,581231.6,5074580.5,0.804878048780488
4784,TSHE,9.7,10.8,3.0,581232.8,5074572.4,0.648148148148148
4785,TSHE,20.6,19.6,3.4,581229.3,5074580.2,0.775510204081633
4786,TSHE,8.9,10.1,2.9,581228.1,5074576.1,0.623762376237624
4787,TSHE,9.0,10.1,2.9,581224.2,5074575.1,0.633663366336634
4788,TSHE,12.8,13.5,3.1,581224.4,5074574.4,0.703703703703704
4789,TSHE,7.6,8.9,2.9,581224.4,5074574.2,0.584269662921348
4790,TSHE,39.4,31.4,4.2,581224.1,5074574.5,0.815286624203822
4792,TABR,17.1,8.5,3.2,581218.9,5074570.3,0.623529411764706
4793,TSHE,17.2,17.0,3.2,581217.8,5074574.2,0.752941176470588
4794,TSHE,22.6,21.1,3.5,581217.3,5074575.5,0.781990521327014
4795,TSHE,33.0,27.8,3.9,581217.0,5074577.2,0.809352517985611
4796,TSHE,37.7,30.5,4.1,581228.8,5074591.6,0.813114754098361
4798,TSHE,67.5,43.2,5.9,581228.4,5074588.4,0.796296296296296
4799,TSHE,75.0,45.5,6.4,581225.6,5074587.0,0.784615384615385
4800,TSHE,13.9,14.4,3.1,581225.0,5074591.0,0.722222222222222
4801,TSHE,23.3,21.5,3.5,581211.2,5074571.3,0.786046511627907
4803,TSHE,81.2,47.2,6.9,581212.0,5074571.4,0.773305084745763
4804,TSHE,64.5,42.2,5.7,581214.8,5074579.4,0.800947867298578
4805,TSHE,22.5,21.0,3.5,581216.0,5074572.0,0.780952380952381
4806,TSHE,48.2,35.7,4.7,581213.1,5074576.3,0.815126050420168
4808,TSHE,87.8,48.8,7.5,581225.4,5074582.6,0.758196721311475
4809,TSHE,27.2,24.2,3.6,581226.3,5074583.7,0.797520661157025
4810,TSHE,62.7,41.6,5.5,581222.7,5074589.5,0.802884615384615
4811,TSHE,25.8,23.3,3.6,581221.0,5074585.6,0.793991416309013
4812,TABR,19.8,9.5,3.4,581217.9,5074593.0,0.642105263157895
4813,ABAM,6.2,2.3,2.0,581218.1,5074594.2,0.347826086956522
4814,TSHE,13.0,13.6,3.1,581217.6,5074591.5,0.713235294117647
4815,TSHE,86.0,48.3,7.3,581216.1,5074588.7,0.763975155279503
4816,TSHE,13.1,13.7,3.1,581213.6,5074590.6,0.708029197080292
4817,TSHE,69.2,43.7,6.0,581214.7,5074594.1,0.796338672768879
4818,TSHE,22.5,21.0,3.5,581214.1,5074594.2,0.780952380952381
4819,TSHE,10.4,11.4,3.0,581210.8,5074584.7,0.666666666666667
4820,TABR,8.3,4.9,2.5,581210.1,5074591.4,0.510204081632653
4822,ABAM,33.0,27.6,2.4,581216.0,5074598.1,0.630434782608696
4823,TABR,21.2,4.0,3.6,581213.1,5074603.5,0.125
4825,TSHE,84.0,47.9,7.1,581213.5,5074612.4,0.766179540709812
4826,TABR,20.9,9.2,3.5,581214.1,5074614.8,0.619565217391304
4827,TABR,11.6,6.0,2.8,581215.3,5074616.7,0.55
4828,TABR,17.6,3.4,3.3,581216.1,5074616.5,0.058823529411765
4829,TABR,16.4,8.0,3.1,581216.3,5074617.4,0.6125
4830,TSHE,7.8,9.1,2.9,581212.2,5074617.9,0.593406593406594
4831,TSHE,5.5,6.9,2.8,581220.6,5074619.9,0.478260869565217
4832,TSHE,7.1,8.4,2.9,581221.4,5074619.6,0.571428571428571
4833,TSHE,8.7,9.9,2.9,581220.0,5074618.4,0.626262626262626
4834,TABR,14.5,3.0,3.0,581224.5,5074620.5,0.033333333333333
4835,ABAM,8.4,3.9,2.0,581227.6,5074619.1,0.435897435897436
4836,ABAM,5.8,2.0,2.0,581229.5,5074619.0,0.3
4837,TSHE,12.2,12.9,3.1,581232.4,5074621.3,0.697674418604651
4838,ABAM,6.2,2.3,2.0,581232.7,5074618.6,0.347826086956522
4839,TSHE,108.3,52.7,9.0,581231.7,5074618.0,0.698292220113852
4840,TSHE,9.0,10.1,2.9,581229.5,5074612.6,0.633663366336634
4841,ABAM,36.1,30.0,2.5,581228.6,5074613.0,0.626666666666667
4842,ABAM,18.8,14.2,2.2,581225.3,5074613.1,0.605633802816901
4843,ABAM,11.2,6.4,2.0,581232.5,5074609.5,0.515625
4844,TSHE,6.7,8.0,2.9,581230.8,5074610.6,0.55
4845,TSHE,20.3,19.4,3.4,581229.3,5074610.2,0.77319587628866
4846,TSHE,29.0,25.4,3.7,581232.9,5074605.1,0.803149606299213
4847,TSHE,14.8,15.1,3.2,581228.3,5074599.8,0.735099337748344
4848,TSHE,83.9,47.8,7.1,581223.9,5074597.6,0.767782426778243
4849,TSHE,16.9,16.8,3.2,581223.1,5074602.2,0.75
4850,TSHE,83.8,47.8,7.1,581221.3,5074603.4,0.767782426778243
4851,TABR,6.1,4.1,2.4,581222.5,5074595.8,0.463414634146341
4852,TSHE,8.6,9.8,2.9,581220.7,5074603.6,0.622448979591837
4853,ABAM,6.0,2.1,2.0,581238.4,5074605.8,0.333333333333333
4854,ABAM,6.2,2.3,2.0,581239.3,5074607.7,0.347826086956522
4855,TABR,5.8,4.2,2.4,581240.5,5074608.8,0.476190476190476
4856,PSME,80.2,44.6,4.8,581240.5,5074612.2,0.365470852017937
4857,ABAM,21.0,16.4,2.2,581240.0,5074614.7,0.615853658536585
4858,TSHE,16.5,16.5,3.2,581240.1,5074618.9,0.745454545454545
4859,TSHE,10.3,11.3,3.0,581237.1,5074617.1,0.663716814159292
4861,TSHE,6.2,7.6,2.8,581260.4,5074600.6,0.526315789473684
4862,TSHE,7.1,8.4,2.9,581243.7,5074619.7,0.571428571428571
4863,ABAM,5.2,1.6,1.9,581238.1,5074620.8,0.25
4865,PSME,128.0,53.9,5.5,581244.5,5074614.2,0.50278293135436
4866,TSHE,32.4,27.5,3.9,581258.0,5074615.7,0.807272727272727
4867,THPL,93.8,41.0,4.5,581256.6,5074613.5,0.673170731707317
4869,TSHE,72.8,44.8,6.2,581249.2,5074614.6,0.790178571428571
4870,TSHE,9.5,10.6,3.0,581249.3,5074614.0,0.641509433962264
4871,TSHE,19.0,18.4,3.3,581249.8,5074615.7,0.766304347826087
4872,TSHE,54.8,38.6,5.1,581249.8,5074610.9,0.810880829015544
4873,TSHE,20.5,19.5,3.4,581253.5,5074610.3,0.774358974358974
4874,TSHE,39.4,31.4,4.2,581256.2,5074609.5,0.815286624203822
4875,TSHE,94.0,50.1,8.0,581253.5,5074605.5,0.74251497005988
4876,TSHE,30.2,26.1,3.8,581258.8,5074602.1,0.804597701149425
4877,TABR,8.0,4.0,2.5,581254.9,5074600.3,0.4
4879,TABR,7.6,5.1,2.5,581260.3,5074597.0,0.529411764705882
4880,TSHE,72.0,44.6,6.2,581260.0,5074601.0,0.789237668161435
4881,TABR,9.5,4.6,2.6,581249.1,5074599.5,0.456521739130435
4882,TABR,9.2,4.9,2.6,581249.6,5074598.1,0.489795918367347
4883,TSHE,55.8,39.0,5.1,581247.8,5074598.0,0.81025641025641
4884,TSHE,12.3,13.0,3.1,581241.7,5074598.2,0.7
4885,TSHE,30.0,26.0,3.8,581240.7,5074599.8,0.803846153846154
4886,TABR,9.2,5.9,2.6,581240.9,5074601.2,0.576271186440678
4887,TSHE,13.6,14.1,3.1,581243.5,5074605.1,0.716312056737589
4888,TSHE,50.9,36.9,4.8,581241.1,5074605.0,0.815718157181572
4889,TSHE,20.3,19.4,3.4,581247.8,5074608.2,0.77319587628866
4890,ABAM,15.0,10.2,2.1,581264.2,5074617.6,0.57843137254902
4891,TSHE,6.8,8.1,2.9,581271.2,5074618.6,0.555555555555556
4892,TSHE,17.9,17.6,3.3,581271.9,5074614.3,0.755681818181818
4893,TSHE,14.8,15.1,3.2,581270.1,5074618.0,0.735099337748344
4894,TSHE,40.1,31.8,4.2,581270.9,5074617.8,0.814465408805031
4895,PSME,137.1,54.9,5.7,581267.1,5074615.0,0.519125683060109
4896,TSHE,34.3,28.6,4.0,581267.7,5074612.3,0.811188811188811
4897,TABR,7.5,3.1,2.5,581268.6,5074609.2,0.258064516129032
4898,TSHE,82.4,47.5,7.0,581264.4,5074607.1,0.770526315789474
4899,PSME,81.1,44.9,4.8,581266.1,5074604.8,0.369710467706013
4900,TSHE,62.2,41.4,5.5,581261.1,5074603.4,0.804347826086956
4901,TSHE,23.1,21.4,3.5,581269.0,5074598.0,0.785046728971963
4902,TABR,21.3,10.8,3.6,581276.5,5074599.5,0.675925925925926
4903,TABR,23.3,6.8,3.8,581277.4,5074601.3,0.455882352941177
4905,PSME,45.7,41.6,4.6,581282.7,5074600.9,0.310096153846154
4907,ABAM,16.2,11.5,2.1,581280.0,5074606.2,0.582608695652174
4910,TABR,13.8,7.0,3.0,581276.9,5074608.4,0.585714285714286
4912,TABR,15.4,8.4,3.1,581277.3,5074613.9,0.642857142857143
4913,TSHE,12.0,12.8,3.0,581280.0,5074614.5,0.6953125
4914,TABR,21.2,6.9,3.6,581280.6,5074617.9,0.492753623188406
4915,TABR,15.3,6.3,3.1,581280.3,5074618.8,0.523809523809524
4916,ABAM,5.9,2.1,2.0,581282.8,5074620.4,0.333333333333333
4918,TSHE,57.3,39.6,5.2,581301.2,5074618.6,0.808080808080808
4919,TSHE,14.3,14.7,3.1,581301.8,5074619.5,0.727891156462585
4920,TSHE,27.4,24.3,3.7,581303.9,5074617.4,0.79835390946502
4922,TSHE,50.0,36.5,4.8,581300.5,5074615.5,0.816438356164384
4923,TSHE,40.9,32.2,4.3,581307.5,5074615.2,0.813664596273292
4924,TSHE,39.4,31.4,4.2,581309.8,5074614.7,0.815286624203822
4927,TSHE,28.4,25.0,3.7,581310.3,5074603.8,0.8
4928,TSHE,14.3,14.7,3.1,581309.5,5074603.8,0.727891156462585
4930,ABAM,38.2,31.5,2.5,581305.7,5074602.4,0.622222222222222
4931,TSHE,78.1,46.4,6.6,581299.8,5074595.9,0.77801724137931
4932,TSHE,65.1,42.4,5.7,581296.2,5074595.2,0.799528301886792
4934,TSHE,6.6,7.9,2.9,581289.3,5074595.5,0.544303797468354
4935,TSHE,24.8,22.6,3.5,581287.1,5074595.7,0.792035398230088
4936,THPL,32.6,21.5,3.8,581287.6,5074596.6,0.772093023255814
4937,TSHE,6.0,7.4,2.8,581286.9,5074598.1,0.513513513513513
4939,TSHE,22.1,20.7,3.4,581288.8,5074609.5,0.782608695652174
4940,TSHE,60.8,40.9,5.4,581285.7,5074608.9,0.80440097799511
4941,TABR,6.5,3.4,2.4,581286.0,5074608.0,0.323529411764706
4942,TSHE,6.5,7.8,2.9,581284.6,5074611.3,0.538461538461539
4943,TSHE,9.5,10.6,3.0,581292.7,5074608.7,0.641509433962264
4944,TSHE,67.2,43.1,5.8,581292.9,5074607.9,0.798143851508121
4945,THPL,10.3,8.8,3.6,581296.8,5074612.4,0.795454545454545
4946,TSHE,73.7,45.1,6.3,581300.0,5074611.7,0.787139689578714
4949,ABAM,7.5,3.2,2.0,581305.8,5074609.1,0.40625
4950,ABAM,14.3,9.5,2.1,581304.0,5074605.2,0.568421052631579
4951,TSHE,11.0,11.9,3.0,581309.5,5074434.3,0.680672268907563
4952,ABAM,5.7,1.9,1.9,581306.6,5074438.5,0.315789473684211
4953,TSHE,6.2,7.6,2.8,581299.1,5074425.6,0.526315789473684
4954,TSHE,7.1,8.4,2.9,581286.2,5074432.8,0.571428571428571
4955,ABAM,6.3,2.3,2.0,581285.3,5074434.3,0.347826086956522
4957,TABR,6.5,2.8,2.4,581282.1,5074437.6,0.178571428571429
4958,TSHE,6.7,8.0,2.9,581271.7,5074430.1,0.55
4959,TSHE,8.8,10.0,2.9,581262.4,5074439.2,0.62
4960,TSHE,13.6,14.1,3.1,581260.3,5074425.2,0.716312056737589
4961,TABR,12.2,7.0,2.8,581254.1,5074422.8,0.614285714285714
4962,TABR,7.6,5.0,2.5,581254.4,5074421.6,0.52
4963,ABAM,6.0,2.1,2.0,581252.1,5074425.2,0.333333333333333
4965,ABAM,6.2,2.3,2.0,581241.4,5074440.6,0.347826086956522
4967,TSHE,6.6,7.9,2.9,581244.9,5074427.5,0.544303797468354
4968,TABR,6.4,2.7,2.4,581229.4,5074440.3,0.148148148148148
4969,TSHE,5.8,7.2,2.8,581222.1,5074435.1,0.5
4970,TSHE,17.6,17.3,3.3,581213.1,5074442.4,0.757225433526011
4971,TSHE,9.4,10.5,3.0,581209.8,5074437.6,0.638095238095238
4973,ABAM,5.8,2.0,2.0,581225.0,5074446.0,0.3
4974,ABAM,7.1,2.9,2.0,581223.7,5074447.4,0.379310344827586
4975,ABAM,5.9,2.1,2.0,581237.4,5074449.1,0.333333333333333
4976,ABAM,8.0,3.6,2.0,581246.1,5074468.3,0.416666666666667
4977,ABAM,6.3,2.3,2.0,581259.5,5074460.1,0.347826086956522
4978,ABAM,5.2,1.6,1.9,581261.4,5074460.4,0.25
4979,ABAM,6.2,2.3,2.0,581270.4,5074451.1,0.347826086956522
4980,TABR,6.1,4.1,2.4,581279.0,5074469.6,0.463414634146341
4981,TABR,8.8,5.2,2.6,581305.2,5074480.8,0.519230769230769
4985,TABR,6.8,3.2,2.4,581263.2,5074492.8,0.28125
4986,TABR,6.2,3.4,2.4,581263.8,5074492.2,0.352941176470588
4987,TABR,6.2,3.6,2.4,581255.6,5074480.1,0.388888888888889
4988,ABAM,5.3,1.7,1.9,581252.4,5074478.5,0.294117647058824
4989,TABR,6.7,4.8,2.4,581254.9,5074504.9,0.520833333333333
4991,TABR,7.7,5.7,2.5,581287.5,5074513.1,0.578947368421053
4992,TABR,5.6,4.6,2.4,581290.3,5074504.3,0.521739130434783
4993,ABAM,6.1,2.2,2.0,581297.3,5074423.3,0.318181818181818
4996,TABR,9.5,4.3,2.6,581204.0,5074450.5,0.418604651162791
4998,TSHE,16.8,16.7,3.2,581201.4,5074447.6,0.748502994011976
4999,TSHE,55.8,39.0,5.1,581207.1,5074456.3,0.81025641025641
5000,TSHE,6.0,7.4,2.8,581212.6,5074459.9,0.513513513513513
5001,TSHE,31.6,27.0,3.8,581206.9,5074441.7,0.807407407407407
5002,TSHE,24.0,22.0,3.5,581208.0,5074437.4,0.790909090909091
5003,TABR,20.2,7.5,3.5,581208.2,5074426.6,0.546666666666667
5006,TABR,30.9,9.7,4.6,581205.5,5074426.0,0.556701030927835
5007,ABAM,45.0,35.7,2.6,581201.9,5074425.9,0.605042016806723
5008,TABR,14.1,4.6,3.0,581203.8,5074421.7,0.369565217391304
5009,TABR,24.0,13.8,3.9,581203.5,5074422.3,0.72463768115942
5010,TSHE,22.5,21.0,3.5,581198.5,5074424.6,0.780952380952381
5011,TSHE,19.1,18.5,3.3,581196.3,5074429.3,0.767567567567567
5012,TSHE,5.1,6.5,2.8,581194.4,5074430.2,0.461538461538462
5013,PSME,98.0,49.0,5.0,581193.9,5074427.1,0.43265306122449
5014,TABR,7.0,3.4,2.4,581191.9,5074425.4,0.323529411764706
5015,TSHE,37.7,30.5,4.1,581194.8,5074422.2,0.813114754098361
5016,TSHE,58.1,39.9,5.3,581186.7,5074422.9,0.807017543859649
5017,TABR,6.1,5.7,2.4,581187.4,5074425.4,0.614035087719298
5018,TSHE,6.2,7.6,2.8,581186.0,5074426.8,0.526315789473684
5019,TABR,16.0,7.4,3.1,581185.7,5074430.4,0.581081081081081
5020,TSHE,26.2,23.5,3.6,581188.8,5074432.8,0.795744680851064
5022,TSHE,16.4,16.4,3.2,581184.6,5074433.6,0.74390243902439
5023,TSHE,8.9,10.1,2.9,581185.2,5074440.4,0.623762376237624
5024,TSHE,23.8,21.9,3.5,581186.0,5074444.5,0.789954337899544
5025,TSHE,86.3,48.4,7.3,581190.7,5074441.2,0.762396694214876
5026,TSHE,61.9,41.3,5.5,581194.1,5074441.3,0.803874092009685
5027,TABR,9.6,4.5,2.6,581195.3,5074442.1,0.444444444444444
5028,TABR,6.4,3.2,2.4,581196.4,5074441.8,0.28125
5029,ABAM,10.5,5.8,2.0,581200.2,5074443.0,0.5
5030,TSHE,12.7,13.4,3.1,581201.3,5074439.7,0.701492537313433
5031,TABR,15.7,7.8,3.1,581194.8,5074438.8,0.615384615384615
5032,ABAM,57.0,41.1,2.8,581193.6,5074432.9,0.562043795620438
5033,TSHE,14.9,15.2,3.2,581181.4,5074436.2,0.730263157894737
5035,TSHE,39.7,31.6,4.2,581179.7,5074437.0,0.813291139240506
5037,TABR,6.2,3.4,2.4,581183.6,5074441.2,0.352941176470588
5039,TSHE,85.5,48.2,7.3,581179.1,5074428.8,0.763485477178423
5041,TSHE,15.5,15.7,3.2,581176.4,5074427.3,0.738853503184713
5043,TSHE,104.8,52.1,9.0,581169.9,5074428.5,0.710172744721689
5044,TSHE,6.5,7.8,2.9,581177.4,5074445.5,0.538461538461539
5045,TSHE,7.3,8.6,2.9,581177.6,5074446.6,0.569767441860465
5046,TSHE,13.8,14.3,3.1,581176.7,5074439.3,0.72027972027972
5047,TSHE,21.4,20.2,3.4,581176.1,5074439.8,0.777227722772277
5048,TSHE,17.5,17.3,3.3,581173.2,5074438.6,0.751445086705202
5049,TSHE,40.2,31.8,4.3,581170.1,5074440.1,0.814465408805031
5050,TSHE,16.6,16.6,3.2,581172.6,5074445.4,0.746987951807229
5051,TSHE,12.1,12.9,3.1,581170.1,5074447.0,0.697674418604651
5052,TSHE,6.9,8.2,2.9,581168.7,5074443.5,0.560975609756098
5053,TSHE,122.0,54.7,9.0,581163.1,5074442.0,0.643510054844607
5054,TSHE,67.9,43.3,5.9,581168.7,5074436.8,0.796766743648961
5056,TSHE,10.3,11.3,3.0,581160.4,5074421.9,0.663716814159292
5057,TSHE,21.3,20.1,3.4,581159.3,5074427.7,0.781094527363184
5058,TABR,6.6,4.4,2.4,581158.2,5074432.5,0.477272727272727
5059,TABR,7.4,5.0,2.5,581158.0,5074432.9,0.52
5060,TSHE,6.0,7.4,2.8,581160.1,5074435.7,0.513513513513513
5062,TSHE,83.2,47.7,7.1,581154.8,5074424.9,0.767295597484277
5064,TSHE,10.7,11.7,3.0,581150.1,5074430.7,0.666666666666667
5065,TABR,23.6,9.5,3.8,581150.9,5074434.3,0.610526315789474
5066,TSHE,8.8,10.0,2.9,581153.3,5074434.2,0.62
5067,TSHE,92.5,49.8,7.9,581155.3,5074440.0,0.746987951807229
5068,TABR,6.0,3.7,2.4,581143.6,5074431.6,0.405405405405405
5069,TSHE,27.4,24.3,3.7,581143.0,5074429.3,0.79835390946502
5070,TSHE,8.0,9.2,2.9,581143.9,5074428.5,0.608695652173913
5071,TSHE,107.8,52.6,9.0,581140.8,5074421.1,0.699619771863118
5072,TABR,8.7,5.8,2.6,581141.4,5074421.0,0.568965517241379
5074,TSHE,6.7,8.0,2.9,581150.1,5074442.6,0.55
5075,TSHE,22.2,20.8,3.4,581152.4,5074444.7,0.778846153846154
5077,TSHE,11.0,11.9,3.0,581142.2,5074444.5,0.680672268907563
5078,TSHE,34.0,28.4,4.0,581141.3,5074441.8,0.809859154929577
5080,TSHE,25.9,23.3,3.6,581143.1,5074437.7,0.798283261802575
5081,TSHE,77.1,46.1,6.6,581145.5,5074437.4,0.780911062906725
5083,TSHE,7.7,9.0,2.9,581140.8,5074431.0,0.588888888888889
5084,TSHE,17.9,17.6,3.3,581138.8,5074437.2,0.755681818181818
5085,TSHE,10.3,11.3,3.0,581138.1,5074435.4,0.663716814159292
5086,TSHE,96.1,50.5,8.2,581137.0,5074428.5,0.736633663366337
5089,TSHE,105.4,52.2,9.0,581124.1,5074422.5,0.708812260536398
5090,TABR,11.1,5.8,2.7,581120.6,5074424.3,0.551724137931034
5091,TSHE,92.1,49.7,7.8,581128.2,5074430.4,0.748490945674044
5092,TSHE,43.5,33.5,4.4,581130.7,5074442.5,0.814925373134328
5093,THPL,36.6,23.4,3.8,581130.3,5074443.0,0.764957264957265
5094,TSHE,97.0,50.7,8.3,581126.9,5074443.0,0.733727810650888
5095,TSHE,43.7,33.6,4.4,581126.0,5074445.4,0.81547619047619
5096,TABR,16.2,5.8,3.2,581122.5,5074439.7,0.46551724137931
5097,TSHE,89.5,49.2,7.6,581117.2,5074442.0,0.754065040650406
5098,TABR,7.9,5.7,2.5,581113.6,5074442.5,0.578947368421053
5099,TABR,8.5,6.4,2.6,581112.5,5074442.4,0.625
5100,TABR,6.9,4.0,2.4,581115.8,5074438.4,0.425
5101,TSHE,25.6,23.1,3.6,581120.2,5074436.3,0.796536796536796
5102,TSHE,16.4,16.4,3.2,581119.0,5074432.8,0.74390243902439
5103,TSHE,7.5,8.8,2.9,581117.5,5074432.1,0.579545454545454
5104,TSHE,7.5,8.8,2.9,581117.4,5074430.0,0.579545454545454
5105,TSHE,27.6,24.5,3.7,581113.9,5074428.8,0.8
5106,TSHE,8.8,10.0,2.9,581114.0,5074433.7,0.62
5107,TSHE,40.0,31.7,4.2,581112.2,5074433.7,0.817034700315457
5108,PSME,83.0,45.4,4.8,581111.5,5074432.7,0.376651982378855
5109,TSHE,9.1,10.2,2.9,581110.5,5074427.9,0.637254901960784
5111,TSHE,6.3,7.7,2.8,581110.8,5074422.1,0.532467532467532
5112,TSHE,6.2,7.6,2.8,581112.9,5074422.5,0.526315789473684
5113,TSHE,7.3,8.6,2.9,581112.7,5074423.7,0.569767441860465
5114,TSHE,6.8,8.1,2.9,581115.0,5074424.0,0.555555555555556
5115,TSHE,19.8,19.0,3.3,581110.6,5074449.4,0.768421052631579
5116,ABAM,5.2,1.6,1.9,581114.8,5074451.3,0.25
5117,TSHE,9.2,10.3,2.9,581116.1,5074453.0,0.640776699029126
5119,TSHE,7.6,8.9,2.9,581122.2,5074452.9,0.584269662921348
5120,TSHE,76.5,45.9,6.5,581121.0,5074451.1,0.782135076252723
5121,TABR,8.6,5.6,2.6,581124.0,5074453.5,0.571428571428572
5122,TSHE,8.5,9.7,2.9,581124.4,5074450.4,0.618556701030928
5124,TSHE,8.1,9.3,2.9,581127.5,5074452.4,0.602150537634409
5126,TSHE,23.3,21.5,3.5,581129.4,5074457.8,0.786046511627907
5127,TSHE,6.3,7.7,2.8,581130.1,5074458.1,0.532467532467532
5128,TSHE,8.1,9.3,2.9,581133.3,5074458.8,0.602150537634409
5129,TSHE,24.2,22.2,3.5,581134.1,5074455.1,0.788288288288288
5130,TSHE,82.5,47.5,7.0,581133.9,5074453.6,0.770526315789474
5132,TSHE,10.0,11.0,3.0,581129.4,5074461.4,0.663636363636364
5133,TSHE,32.0,27.2,3.9,581128.3,5074465.8,0.808823529411765
5134,TSHE,51.3,37.1,4.8,581126.0,5074462.6,0.814016172506739
5135,TSHE,5.0,6.4,2.8,581125.9,5074461.9,0.453125
5136,TSHE,69.3,43.8,6.0,581126.2,5074457.2,0.794520547945205
5137,TABR,12.5,4.1,2.9,581125.6,5074457.7,0.317073170731707
5138,TSHE,9.1,10.2,2.9,581123.2,5074459.3,0.637254901960784
5140,TSHE,79.6,46.8,6.8,581119.0,5074459.5,0.775641025641026
5141,TSHE,17.7,17.4,3.3,581120.5,5074463.3,0.758620689655172
5142,TSHE,15.7,15.8,3.2,581122.4,5074462.8,0.740506329113924
5144,TSHE,9.6,10.7,3.0,581120.1,5074466.4,0.644859813084112
5146,TSHE,54.4,38.4,5.0,581115.6,5074464.2,0.8125
5147,TSHE,51.1,37.0,4.8,581112.1,5074465.1,0.813513513513514
5149,TSHE,22.4,20.9,3.4,581110.3,5074469.1,0.784688995215311
5150,TABR,6.6,3.4,2.4,581113.9,5074461.8,0.323529411764706
5151,TSHE,7.0,8.3,2.9,581113.4,5074460.8,0.566265060240964
5152,TSHE,5.8,7.2,2.8,581114.4,5074460.1,0.5
5153,TSHE,85.9,48.3,7.3,581136.3,5074460.6,0.763975155279503
5154,TSHE,9.3,10.4,3.0,581137.6,5074460.4,0.644230769230769
5155,TSHE,68.7,43.6,6.0,581140.2,5074458.8,0.795871559633028
5156,TSHE,15.3,15.5,3.2,581136.8,5074454.2,0.735483870967742
5157,TSHE,7.7,9.0,2.9,581135.8,5074456.2,0.588888888888889
5158,TSHE,30.3,26.2,3.8,581140.2,5074450.9,0.805343511450382
5159,TSHE,12.7,13.4,3.1,581142.6,5074451.8,0.701492537313433
5162,TSHE,15.0,15.3,3.2,581146.8,5074453.4,0.73202614379085
5163,TSHE,13.1,13.7,3.1,581149.2,5074451.6,0.708029197080292
5165,TSHE,8.5,9.7,2.9,581153.0,5074447.0,0.618556701030928
5166,TSHE,5.1,6.5,2.8,581154.2,5074448.8,0.461538461538462
5167,TSHE,10.5,11.5,3.0,581157.1,5074450.6,0.669565217391304
5168,TSHE,28.2,24.8,3.7,581155.3,5074453.4,0.80241935483871
5169,TSHE,23.4,21.6,3.5,581154.9,5074458.2,0.787037037037037
5170,TSHE,24.0,22.0,3.5,581152.2,5074453.6,0.790909090909091
5171,TSHE,17.6,17.3,3.3,581150.1,5074456.3,0.757225433526011
5173,TSHE,57.0,39.5,5.2,581147.4,5074462.5,0.807594936708861
5174,TSHE,27.4,24.3,3.7,581148.1,5074463.1,0.79835390946502
5175,TSHE,6.0,7.4,2.8,581139.3,5074466.3,0.513513513513513
5176,TSHE,82.1,47.4,7.0,581135.1,5074469.2,0.770042194092827
